# Renewables.ninja Solar PV (Point API) - -1.886, 30.130 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Kigali, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Kigali"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""-1.8859597"""," ""lon"": ""30.1296751"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
04/07/2019 13:00,04/07/2019 15:00,0.345,0.228,0.189,24.125,,,,,,,,,,,,,
04/07/2019 14:00,04/07/2019 16:00,0.207,0.126,0.126,23.249,,,,,,,,,,,,,
04/07/2019 15:00,04/07/2019 17:00,0.048,0.031,0.038,21.05,,,,,,,,,,,,,
04/07/2019 16:00,04/07/2019 18:00,0,0,0,19.026,,,,,,,,,,,,,
04/07/2019 17:00,04/07/2019 19:00,0,0,0,18.272,,,,,,,,,,,,,
04/07/2019 18:00,04/07/2019 20:00,0,0,0,17.531,,,,,,,,,,,,,
04/07/2019 19:00,04/07/2019 21:00,0,0,0,16.861,,,,,,,,,,,,,
04/07/2019 20:00,04/07/2019 22:00,0,0,0,16.394,,,,,,,,,,,,,
04/07/2019 21:00,04/07/2019 23:00,0,0,0,16.022,,,,,,,,,,,,,
04/07/2019 22:00,05/07/2019 00:00,0,0,0,15.749,,,,,,,,,,,,,
04/07/2019 23:00,05/07/2019 01:00,0,0,0,15.568,,,,,,,,,,,,,
05/07/2019 00:00,05/07/2019 02:00,0,0,0,15.227,,,,,,,,,,,,,
05/07/2019 01:00,05/07/2019 03:00,0,0,0,14.75,,,,,,,,,,,,,
05/07/2019 02:00,05/07/2019 04:00,0,0,0,14.18,,,,,,,,,,,,,
05/07/2019 03:00,05/07/2019 05:00,0,0,0,13.72,,,,,,,,,,,,,
05/07/2019 04:00,05/07/2019 06:00,0.051,0.032,0.038,14.343,,,,,,,,,,,,,
05/07/2019 05:00,05/07/2019 07:00,0.219,0.133,0.123,16.721,,,,,,,,,,,,,
05/07/2019 06:00,05/07/2019 08:00,0.426,0.354,0.152,19.451,,,,,,,,,,,,,
05/07/2019 07:00,05/07/2019 09:00,0.616,0.634,0.132,21.741,,,,,,,,,,,,,
05/07/2019 08:00,05/07/2019 10:00,0.699,0.763,0.134,23.378,,,,,,,,,,,,,
05/07/2019 09:00,05/07/2019 11:00,0.744,0.839,0.135,24.656,,,,,,,,,,,,,
05/07/2019 10:00,05/07/2019 12:00,0.72,0.793,0.149,25.462,,,,,,,,,,,,,
05/07/2019 11:00,05/07/2019 13:00,0.656,0.683,0.161,25.738,,,,,,,,,,,,,
05/07/2019 12:00,05/07/2019 14:00,0.534,0.483,0.183,25.485,,,,,,,,,,,,,
05/07/2019 13:00,05/07/2019 15:00,0.299,0.162,0.199,24.574,,,,,,,,,,,,,
05/07/2019 14:00,05/07/2019 16:00,0.169,0.078,0.13,23.687,,,,,,,,,,,,,
05/07/2019 15:00,05/07/2019 17:00,0.035,0.018,0.036,21.613,,,,,,,,,,,,,
05/07/2019 16:00,05/07/2019 18:00,0,0,0,20.15,,,,,,,,,,,,,
05/07/2019 17:00,05/07/2019 19:00,0,0,0,19.48,,,,,,,,,,,,,
05/07/2019 18:00,05/07/2019 20:00,0,0,0,18.773,,,,,,,,,,,,,
05/07/2019 19:00,05/07/2019 21:00,0,0,0,18.146,,,,,,,,,,,,,
05/07/2019 20:00,05/07/2019 22:00,0,0,0,17.545,,,,,,,,,,,,,
05/07/2019 21:00,05/07/2019 23:00,0,0,0,16.902,,,,,,,,,,,,,
05/07/2019 22:00,06/07/2019 00:00,0,0,0,16.114,,,,,,,,,,,,,
05/07/2019 23:00,06/07/2019 01:00,0,0,0,15.314,,,,,,,,,,,,,
06/07/2019 00:00,06/07/2019 02:00,0,0,0,14.701,,,,,,,,,,,,,
06/07/2019 01:00,06/07/2019 03:00,0,0,0,14.324,,,,,,,,,,,,,
06/07/2019 02:00,06/07/2019 04:00,0,0,0,14.068,,,,,,,,,,,,,
06/07/2019 03:00,06/07/2019 05:00,0,0,0,13.775,,,,,,,,,,,,,
06/07/2019 04:00,06/07/2019 06:00,0.073,0.056,0.04,14.429,,,,,,,,,,,,,
06/07/2019 05:00,06/07/2019 07:00,0.296,0.241,0.104,17.288,,,,,,,,,,,,,
06/07/2019 06:00,06/07/2019 08:00,0.5,0.489,0.114,20.379,,,,,,,,,,,,,
06/07/2019 07:00,06/07/2019 09:00,0.633,0.672,0.122,22.629,,,,,,,,,,,,,
06/07/2019 08:00,06/07/2019 10:00,0.701,0.764,0.14,24.209,,,,,,,,,,,,,
06/07/2019 09:00,06/07/2019 11:00,0.679,0.687,0.189,25.04,,,,,,,,,,,,,
06/07/2019 10:00,06/07/2019 12:00,0.63,0.573,0.231,25.447,,,,,,,,,,,,,
06/07/2019 11:00,06/07/2019 13:00,0.539,0.409,0.264,25.451,,,,,,,,,,,,,
06/07/2019 12:00,06/07/2019 14:00,0.381,0.19,0.273,24.943,,,,,,,,,,,,,
06/07/2019 13:00,06/07/2019 15:00,0.211,0.057,0.2,24.204,,,,,,,,,,,,,
06/07/2019 14:00,06/07/2019 16:00,0.093,0.017,0.105,23.242,,,,,,,,,,,,,
06/07/2019 15:00,06/07/2019 17:00,0.013,0.003,0.023,21.565,,,,,,,,,,,,,
06/07/2019 16:00,06/07/2019 18:00,0,0,0,20.688,,,,,,,,,,,,,
06/07/2019 17:00,06/07/2019 19:00,0,0,0,20.251,,,,,,,,,,,,,
06/07/2019 18:00,06/07/2019 20:00,0,0,0,19.64,,,,,,,,,,,,,
06/07/2019 19:00,06/07/2019 21:00,0,0,0,18.972,,,,,,,,,,,,,
06/07/2019 20:00,06/07/2019 22:00,0,0,0,18.32,,,,,,,,,,,,,
06/07/2019 21:00,06/07/2019 23:00,0,0,0,17.805,,,,,,,,,,,,,
06/07/2019 22:00,07/07/2019 00:00,0,0,0,17.321,,,,,,,,,,,,,
06/07/2019 23:00,07/07/2019 01:00,0,0,0,16.802,,,,,,,,,,,,,
07/07/2019 00:00,07/07/2019 02:00,0,0,0,16.221,,,,,,,,,,,,,
07/07/2019 01:00,07/07/2019 03:00,0,0,0,15.682,,,,,,,,,,,,,
07/07/2019 02:00,07/07/2019 04:00,0,0,0,15.251,,,,,,,,,,,,,
07/07/2019 03:00,07/07/2019 05:00,0,0,0,14.87,,,,,,,,,,,,,
07/07/2019 04:00,07/07/2019 06:00,0.037,0.019,0.036,15.316,,,,,,,,,,,,,
07/07/2019 05:00,07/07/2019 07:00,0.209,0.116,0.131,16.999,,,,,,,,,,,,,
07/07/2019 06:00,07/07/2019 08:00,0.414,0.321,0.17,19.418,,,,,,,,,,,,,
07/07/2019 07:00,07/07/2019 09:00,0.563,0.511,0.179,21.462,,,,,,,,,,,,,
07/07/2019 08:00,07/07/2019 10:00,0.636,0.604,0.196,22.931,,,,,,,,,,,,,
07/07/2019 09:00,07/07/2019 11:00,0.673,0.655,0.206,24.116,,,,,,,,,,,,,
07/07/2019 10:00,07/07/2019 12:00,0.652,0.612,0.221,24.864,,,,,,,,,,,,,
07/07/2019 11:00,07/07/2019 13:00,0.574,0.472,0.249,25.089,,,,,,,,,,,,,
07/07/2019 12:00,07/07/2019 14:00,0.371,0.172,0.277,24.449,,,,,,,,,,,,,
07/07/2019 13:00,07/07/2019 15:00,0.212,0.055,0.202,23.409,,,,,,,,,,,,,
07/07/2019 14:00,07/07/2019 16:00,0.106,0.022,0.114,22.167,,,,,,,,,,,,,
07/07/2019 15:00,07/07/2019 17:00,0.016,0.005,0.026,20.31,,,,,,,,,,,,,
07/07/2019 16:00,07/07/2019 18:00,0,0,0,18.813,,,,,,,,,,,,,
07/07/2019 17:00,07/07/2019 19:00,0,0,0,18.215,,,,,,,,,,,,,
07/07/2019 18:00,07/07/2019 20:00,0,0,0,17.7,,,,,,,,,,,,,
07/07/2019 19:00,07/07/2019 21:00,0,0,0,17.268,,,,,,,,,,,,,
07/07/2019 20:00,07/07/2019 22:00,0,0,0,16.755,,,,,,,,,,,,,
07/07/2019 21:00,07/07/2019 23:00,0,0,0,16.278,,,,,,,,,,,,,
07/07/2019 22:00,08/07/2019 00:00,0,0,0,15.783,,,,,,,,,,,,,
07/07/2019 23:00,08/07/2019 01:00,0,0,0,15.296,,,,,,,,,,,,,
08/07/2019 00:00,08/07/2019 02:00,0,0,0,14.815,,,,,,,,,,,,,
08/07/2019 01:00,08/07/2019 03:00,0,0,0,14.389,,,,,,,,,,,,,
08/07/2019 02:00,08/07/2019 04:00,0,0,0,14.031,,,,,,,,,,,,,
08/07/2019 03:00,08/07/2019 05:00,0,0,0,13.734,,,,,,,,,,,,,
08/07/2019 04:00,08/07/2019 06:00,0.085,0.07,0.038,14.599,,,,,,,,,,,,,
08/07/2019 05:00,08/07/2019 07:00,0.298,0.249,0.098,16.823,,,,,,,,,,,,,
08/07/2019 06:00,08/07/2019 08:00,0.475,0.448,0.12,19.652,,,,,,,,,,,,,
08/07/2019 07:00,08/07/2019 09:00,0.63,0.668,0.118,21.902,,,,,,,,,,,,,
08/07/2019 08:00,08/07/2019 10:00,0.687,0.739,0.139,23.339,,,,,,,,,,,,,
08/07/2019 09:00,08/07/2019 11:00,0.707,0.759,0.156,24.451,,,,,,,,,,,,,
08/07/2019 10:00,08/07/2019 12:00,0.693,0.732,0.166,25.234,,,,,,,,,,,,,
08/07/2019 11:00,08/07/2019 13:00,0.625,0.617,0.179,25.503,,,,,,,,,,,,,
08/07/2019 12:00,08/07/2019 14:00,0.527,0.478,0.178,25.344,,,,,,,,,,,,,
08/07/2019 13:00,08/07/2019 15:00,0.399,0.327,0.158,24.825,,,,,,,,,,,,,
08/07/2019 14:00,08/07/2019 16:00,0.21,0.133,0.122,23.722,,,,,,,,,,,,,
08/07/2019 15:00,08/07/2019 17:00,0.044,0.028,0.037,21.413,,,,,,,,,,,,,
08/07/2019 16:00,08/07/2019 18:00,0,0,0,19.61,,,,,,,,,,,,,
08/07/2019 17:00,08/07/2019 19:00,0,0,0,19.138,,,,,,,,,,,,,
08/07/2019 18:00,08/07/2019 20:00,0,0,0,18.807,,,,,,,,,,,,,
08/07/2019 19:00,08/07/2019 21:00,0,0,0,18.593,,,,,,,,,,,,,
08/07/2019 20:00,08/07/2019 22:00,0,0,0,18.399,,,,,,,,,,,,,
08/07/2019 21:00,08/07/2019 23:00,0,0,0,18.077,,,,,,,,,,,,,
08/07/2019 22:00,09/07/2019 00:00,0,0,0,17.507,,,,,,,,,,,,,
08/07/2019 23:00,09/07/2019 01:00,0,0,0,16.865,,,,,,,,,,,,,
09/07/2019 00:00,09/07/2019 02:00,0,0,0,16.319,,,,,,,,,,,,,
09/07/2019 01:00,09/07/2019 03:00,0,0,0,15.981,,,,,,,,,,,,,
09/07/2019 02:00,09/07/2019 04:00,0,0,0,15.718,,,,,,,,,,,,,
09/07/2019 03:00,09/07/2019 05:00,0,0,0,15.621,,,,,,,,,,,,,
09/07/2019 04:00,09/07/2019 06:00,0.013,0.003,0.023,16.039,,,,,,,,,,,,,
09/07/2019 05:00,09/07/2019 07:00,0.082,0.01,0.096,16.881,,,,,,,,,,,,,
09/07/2019 06:00,09/07/2019 08:00,0.178,0.027,0.186,17.771,,,,,,,,,,,,,
09/07/2019 07:00,09/07/2019 09:00,0.317,0.081,0.291,19.055,,,,,,,,,,,,,
09/07/2019 08:00,09/07/2019 10:00,0.405,0.134,0.348,20.283,,,,,,,,,,,,,
09/07/2019 09:00,09/07/2019 11:00,0.449,0.166,0.374,21.214,,,,,,,,,,,,,
09/07/2019 10:00,09/07/2019 12:00,0.453,0.17,0.376,21.883,,,,,,,,,,,,,
09/07/2019 11:00,09/07/2019 13:00,0.39,0.121,0.345,22.057,,,,,,,,,,,,,
09/07/2019 12:00,09/07/2019 14:00,0.334,0.102,0.297,22,,,,,,,,,,,,,
09/07/2019 13:00,09/07/2019 15:00,0.257,0.08,0.227,21.659,,,,,,,,,,,,,
09/07/2019 14:00,09/07/2019 16:00,0.141,0.04,0.135,20.898,,,,,,,,,,,,,
09/07/2019 15:00,09/07/2019 17:00,0.032,0.013,0.038,19.43,,,,,,,,,,,,,
09/07/2019 16:00,09/07/2019 18:00,0,0,0,17.811,,,,,,,,,,,,,
09/07/2019 17:00,09/07/2019 19:00,0,0,0,17.209,,,,,,,,,,,,,
09/07/2019 18:00,09/07/2019 20:00,0,0,0,16.903,,,,,,,,,,,,,
09/07/2019 19:00,09/07/2019 21:00,0,0,0,17.055,,,,,,,,,,,,,
09/07/2019 20:00,09/07/2019 22:00,0,0,0,16.815,,,,,,,,,,,,,
09/07/2019 21:00,09/07/2019 23:00,0,0,0,16.192,,,,,,,,,,,,,
09/07/2019 22:00,10/07/2019 00:00,0,0,0,15.529,,,,,,,,,,,,,
09/07/2019 23:00,10/07/2019 01:00,0,0,0,15.058,,,,,,,,,,,,,
10/07/2019 00:00,10/07/2019 02:00,0,0,0,14.795,,,,,,,,,,,,,
10/07/2019 01:00,10/07/2019 03:00,0,0,0,14.713,,,,,,,,,,,,,
10/07/2019 02:00,10/07/2019 04:00,0,0,0,14.658,,,,,,,,,,,,,
10/07/2019 03:00,10/07/2019 05:00,0,0,0,14.56,,,,,,,,,,,,,
10/07/2019 04:00,10/07/2019 06:00,0.021,0.007,0.03,15.137,,,,,,,,,,,,,
10/07/2019 05:00,10/07/2019 07:00,0.123,0.029,0.122,16.39,,,,,,,,,,,,,
10/07/2019 06:00,10/07/2019 08:00,0.239,0.067,0.214,17.885,,,,,,,,,,,,,
10/07/2019 07:00,10/07/2019 09:00,0.361,0.138,0.289,19.592,,,,,,,,,,,,,
10/07/2019 08:00,10/07/2019 10:00,0.477,0.254,0.322,21.26,,,,,,,,,,,,,
10/07/2019 09:00,10/07/2019 11:00,0.612,0.482,0.283,22.85,,,,,,,,,,,,,
10/07/2019 10:00,10/07/2019 12:00,0.634,0.538,0.263,23.942,,,,,,,,,,,,,
10/07/2019 11:00,10/07/2019 13:00,0.518,0.337,0.301,24.138,,,,,,,,,,,,,
10/07/2019 12:00,10/07/2019 14:00,0.38,0.171,0.288,23.789,,,,,,,,,,,,,
10/07/2019 13:00,10/07/2019 15:00,0.256,0.087,0.221,23.171,,,,,,,,,,,,,
10/07/2019 14:00,10/07/2019 16:00,0.13,0.034,0.129,22.221,,,,,,,,,,,,,
10/07/2019 15:00,10/07/2019 17:00,0.023,0.007,0.032,20.504,,,,,,,,,,,,,
10/07/2019 16:00,10/07/2019 18:00,0,0,0,19.461,,,,,,,,,,,,,
10/07/2019 17:00,10/07/2019 19:00,0,0,0,19.305,,,,,,,,,,,,,
10/07/2019 18:00,10/07/2019 20:00,0,0,0,18.753,,,,,,,,,,,,,
10/07/2019 19:00,10/07/2019 21:00,0,0,0,17.736,,,,,,,,,,,,,
10/07/2019 20:00,10/07/2019 22:00,0,0,0,16.644,,,,,,,,,,,,,
10/07/2019 21:00,10/07/2019 23:00,0,0,0,16.175,,,,,,,,,,,,,
10/07/2019 22:00,11/07/2019 00:00,0,0,0,16,,,,,,,,,,,,,
10/07/2019 23:00,11/07/2019 01:00,0,0,0,15.804,,,,,,,,,,,,,
11/07/2019 00:00,11/07/2019 02:00,0,0,0,15.478,,,,,,,,,,,,,
11/07/2019 01:00,11/07/2019 03:00,0,0,0,15.233,,,,,,,,,,,,,
11/07/2019 02:00,11/07/2019 04:00,0,0,0,15.045,,,,,,,,,,,,,
11/07/2019 03:00,11/07/2019 05:00,0,0,0,14.92,,,,,,,,,,,,,
11/07/2019 04:00,11/07/2019 06:00,0.034,0.017,0.036,15.558,,,,,,,,,,,,,
11/07/2019 05:00,11/07/2019 07:00,0.158,0.062,0.128,17.046,,,,,,,,,,,,,
11/07/2019 06:00,11/07/2019 08:00,0.316,0.169,0.201,18.722,,,,,,,,,,,,,
11/07/2019 07:00,11/07/2019 09:00,0.548,0.482,0.185,20.781,,,,,,,,,,,,,
11/07/2019 08:00,11/07/2019 10:00,0.687,0.719,0.155,22.613,,,,,,,,,,,,,
11/07/2019 09:00,11/07/2019 11:00,0.692,0.709,0.179,23.873,,,,,,,,,,,,,
11/07/2019 10:00,11/07/2019 12:00,0.677,0.682,0.188,24.777,,,,,,,,,,,,,
11/07/2019 11:00,11/07/2019 13:00,0.654,0.667,0.171,25.316,,,,,,,,,,,,,
11/07/2019 12:00,11/07/2019 14:00,0.533,0.482,0.181,25.108,,,,,,,,,,,,,
11/07/2019 13:00,11/07/2019 15:00,0.407,0.332,0.163,24.594,,,,,,,,,,,,,
11/07/2019 14:00,11/07/2019 16:00,0.195,0.109,0.129,23.395,,,,,,,,,,,,,
11/07/2019 15:00,11/07/2019 17:00,0.039,0.022,0.038,21.041,,,,,,,,,,,,,
11/07/2019 16:00,11/07/2019 18:00,0,0,0,19.218,,,,,,,,,,,,,
11/07/2019 17:00,11/07/2019 19:00,0,0,0,18.648,,,,,,,,,,,,,
11/07/2019 18:00,11/07/2019 20:00,0,0,0,18.013,,,,,,,,,,,,,
11/07/2019 19:00,11/07/2019 21:00,0,0,0,17.391,,,,,,,,,,,,,
11/07/2019 20:00,11/07/2019 22:00,0,0,0,16.876,,,,,,,,,,,,,
11/07/2019 21:00,11/07/2019 23:00,0,0,0,16.736,,,,,,,,,,,,,
11/07/2019 22:00,12/07/2019 00:00,0,0,0,16.272,,,,,,,,,,,,,
11/07/2019 23:00,12/07/2019 01:00,0,0,0,15.758,,,,,,,,,,,,,
12/07/2019 00:00,12/07/2019 02:00,0,0,0,15.447,,,,,,,,,,,,,
12/07/2019 01:00,12/07/2019 03:00,0,0,0,15.155,,,,,,,,,,,,,
12/07/2019 02:00,12/07/2019 04:00,0,0,0,14.814,,,,,,,,,,,,,
12/07/2019 03:00,12/07/2019 05:00,0,0,0,14.68,,,,,,,,,,,,,
12/07/2019 04:00,12/07/2019 06:00,0.018,0.005,0.028,15.202,,,,,,,,,,,,,
12/07/2019 05:00,12/07/2019 07:00,0.097,0.016,0.106,16.538,,,,,,,,,,,,,
12/07/2019 06:00,12/07/2019 08:00,0.257,0.082,0.22,18.537,,,,,,,,,,,,,
12/07/2019 07:00,12/07/2019 09:00,0.425,0.224,0.282,20.428,,,,,,,,,,,,,
12/07/2019 08:00,12/07/2019 10:00,0.496,0.285,0.317,21.676,,,,,,,,,,,,,
12/07/2019 09:00,12/07/2019 11:00,0.545,0.343,0.328,22.624,,,,,,,,,,,,,
12/07/2019 10:00,12/07/2019 12:00,0.57,0.395,0.313,23.276,,,,,,,,,,,,,
12/07/2019 11:00,12/07/2019 13:00,0.539,0.372,0.293,23.493,,,,,,,,,,,,,
12/07/2019 12:00,12/07/2019 14:00,0.423,0.23,0.281,23.159,,,,,,,,,,,,,
12/07/2019 13:00,12/07/2019 15:00,0.248,0.077,0.22,22.303,,,,,,,,,,,,,
12/07/2019 14:00,12/07/2019 16:00,0.109,0.022,0.117,21.147,,,,,,,,,,,,,
12/07/2019 15:00,12/07/2019 17:00,0.027,0.009,0.035,19.415,,,,,,,,,,,,,
12/07/2019 16:00,12/07/2019 18:00,0,0,0,17.703,,,,,,,,,,,,,
12/07/2019 17:00,12/07/2019 19:00,0,0,0,17.393,,,,,,,,,,,,,
12/07/2019 18:00,12/07/2019 20:00,0,0,0,17.156,,,,,,,,,,,,,
12/07/2019 19:00,12/07/2019 21:00,0,0,0,16.772,,,,,,,,,,,,,
12/07/2019 20:00,12/07/2019 22:00,0,0,0,16.314,,,,,,,,,,,,,
12/07/2019 21:00,12/07/2019 23:00,0,0,0,16.189,,,,,,,,,,,,,
12/07/2019 22:00,13/07/2019 00:00,0,0,0,15.94,,,,,,,,,,,,,
12/07/2019 23:00,13/07/2019 01:00,0,0,0,15.649,,,,,,,,,,,,,
13/07/2019 00:00,13/07/2019 02:00,0,0,0,15.367,,,,,,,,,,,,,
13/07/2019 01:00,13/07/2019 03:00,0,0,0,15.12,,,,,,,,,,,,,
13/07/2019 02:00,13/07/2019 04:00,0,0,0,14.825,,,,,,,,,,,,,
13/07/2019 03:00,13/07/2019 05:00,0,0,0,14.591,,,,,,,,,,,,,
13/07/2019 04:00,13/07/2019 06:00,0.021,0.006,0.03,15.109,,,,,,,,,,,,,
13/07/2019 05:00,13/07/2019 07:00,0.112,0.02,0.119,16.445,,,,,,,,,,,,,
13/07/2019 06:00,13/07/2019 08:00,0.222,0.048,0.214,17.887,,,,,,,,,,,,,
13/07/2019 07:00,13/07/2019 09:00,0.344,0.104,0.301,19.458,,,,,,,,,,,,,
13/07/2019 08:00,13/07/2019 10:00,0.435,0.162,0.358,20.946,,,,,,,,,,,,,
13/07/2019 09:00,13/07/2019 11:00,0.414,0.118,0.377,21.703,,,,,,,,,,,,,
13/07/2019 10:00,13/07/2019 12:00,0.346,0.063,0.35,21.729,,,,,,,,,,,,,
13/07/2019 11:00,13/07/2019 13:00,0.266,0.032,0.285,21.194,,,,,,,,,,,,,
13/07/2019 12:00,13/07/2019 14:00,0.225,0.026,0.242,20.64,,,,,,,,,,,,,
13/07/2019 13:00,13/07/2019 15:00,0.171,0.022,0.185,19.976,,,,,,,,,,,,,
13/07/2019 14:00,13/07/2019 16:00,0.1,0.015,0.113,19.101,,,,,,,,,,,,,
13/07/2019 15:00,13/07/2019 17:00,0.025,0.007,0.034,17.844,,,,,,,,,,,,,
13/07/2019 16:00,13/07/2019 18:00,0,0,0,16.207,,,,,,,,,,,,,
13/07/2019 17:00,13/07/2019 19:00,0,0,0,15.439,,,,,,,,,,,,,
13/07/2019 18:00,13/07/2019 20:00,0,0,0,14.989,,,,,,,,,,,,,
13/07/2019 19:00,13/07/2019 21:00,0,0,0,14.786,,,,,,,,,,,,,
13/07/2019 20:00,13/07/2019 22:00,0,0,0,14.626,,,,,,,,,,,,,
13/07/2019 21:00,13/07/2019 23:00,0,0,0,14.335,,,,,,,,,,,,,
13/07/2019 22:00,14/07/2019 00:00,0,0,0,13.883,,,,,,,,,,,,,
13/07/2019 23:00,14/07/2019 01:00,0,0,0,13.495,,,,,,,,,,,,,
14/07/2019 00:00,14/07/2019 02:00,0,0,0,13.144,,,,,,,,,,,,,
14/07/2019 01:00,14/07/2019 03:00,0,0,0,12.892,,,,,,,,,,,,,
14/07/2019 02:00,14/07/2019 04:00,0,0,0,12.733,,,,,,,,,,,,,
14/07/2019 03:00,14/07/2019 05:00,0,0,0,12.728,,,,,,,,,,,,,
14/07/2019 04:00,14/07/2019 06:00,0.054,0.035,0.039,13.747,,,,,,,,,,,,,
14/07/2019 05:00,14/07/2019 07:00,0.222,0.137,0.124,15.909,,,,,,,,,,,,,
14/07/2019 06:00,14/07/2019 08:00,0.439,0.372,0.148,18.891,,,,,,,,,,,,,
14/07/2019 07:00,14/07/2019 09:00,0.6,0.599,0.143,21.375,,,,,,,,,,,,,
14/07/2019 08:00,14/07/2019 10:00,0.667,0.685,0.16,22.914,,,,,,,,,,,,,
14/07/2019 09:00,14/07/2019 11:00,0.691,0.714,0.174,24.072,,,,,,,,,,,,,
14/07/2019 10:00,14/07/2019 12:00,0.692,0.721,0.174,24.937,,,,,,,,,,,,,
14/07/2019 11:00,14/07/2019 13:00,0.629,0.617,0.183,25.303,,,,,,,,,,,,,
14/07/2019 12:00,14/07/2019 14:00,0.522,0.461,0.188,25.219,,,,,,,,,,,,,
14/07/2019 13:00,14/07/2019 15:00,0.375,0.28,0.175,24.702,,,,,,,,,,,,,
14/07/2019 14:00,14/07/2019 16:00,0.213,0.134,0.125,23.666,,,,,,,,,,,,,
14/07/2019 15:00,14/07/2019 17:00,0.044,0.027,0.038,21.244,,,,,,,,,,,,,
14/07/2019 16:00,14/07/2019 18:00,0,0,0,19.381,,,,,,,,,,,,,
14/07/2019 17:00,14/07/2019 19:00,0,0,0,18.771,,,,,,,,,,,,,
14/07/2019 18:00,14/07/2019 20:00,0,0,0,18.211,,,,,,,,,,,,,
14/07/2019 19:00,14/07/2019 21:00,0,0,0,17.705,,,,,,,,,,,,,
14/07/2019 20:00,14/07/2019 22:00,0,0,0,17.115,,,,,,,,,,,,,
14/07/2019 21:00,14/07/2019 23:00,0,0,0,16.506,,,,,,,,,,,,,
14/07/2019 22:00,15/07/2019 00:00,0,0,0,15.943,,,,,,,,,,,,,
14/07/2019 23:00,15/07/2019 01:00,0,0,0,15.44,,,,,,,,,,,,,
15/07/2019 00:00,15/07/2019 02:00,0,0,0,14.908,,,,,,,,,,,,,
15/07/2019 01:00,15/07/2019 03:00,0,0,0,14.46,,,,,,,,,,,,,
15/07/2019 02:00,15/07/2019 04:00,0,0,0,14.072,,,,,,,,,,,,,
15/07/2019 03:00,15/07/2019 05:00,0,0,0,13.681,,,,,,,,,,,,,
15/07/2019 04:00,15/07/2019 06:00,0.068,0.052,0.038,14.525,,,,,,,,,,,,,
15/07/2019 05:00,15/07/2019 07:00,0.283,0.23,0.101,16.967,,,,,,,,,,,,,
15/07/2019 06:00,15/07/2019 08:00,0.517,0.525,0.097,19.542,,,,,,,,,,,,,
15/07/2019 07:00,15/07/2019 09:00,0.651,0.714,0.102,21.476,,,,,,,,,,,,,
15/07/2019 08:00,15/07/2019 10:00,0.718,0.808,0.116,22.994,,,,,,,,,,,,,
15/07/2019 09:00,15/07/2019 11:00,0.729,0.813,0.136,24.112,,,,,,,,,,,,,
15/07/2019 10:00,15/07/2019 12:00,0.717,0.79,0.143,24.881,,,,,,,,,,,,,
15/07/2019 11:00,15/07/2019 13:00,0.679,0.741,0.135,25.315,,,,,,,,,,,,,
15/07/2019 12:00,15/07/2019 14:00,0.602,0.639,0.123,25.334,,,,,,,,,,,,,
15/07/2019 13:00,15/07/2019 15:00,0.462,0.449,0.117,24.816,,,,,,,,,,,,,
15/07/2019 14:00,15/07/2019 16:00,0.256,0.204,0.106,23.628,,,,,,,,,,,,,
15/07/2019 15:00,15/07/2019 17:00,0.06,0.045,0.038,21.02,,,,,,,,,,,,,
15/07/2019 16:00,15/07/2019 18:00,0,0,0,18.586,,,,,,,,,,,,,
15/07/2019 17:00,15/07/2019 19:00,0,0,0,17.785,,,,,,,,,,,,,
15/07/2019 18:00,15/07/2019 20:00,0,0,0,17.015,,,,,,,,,,,,,
15/07/2019 19:00,15/07/2019 21:00,0,0,0,16.29,,,,,,,,,,,,,
15/07/2019 20:00,15/07/2019 22:00,0,0,0,15.684,,,,,,,,,,,,,
15/07/2019 21:00,15/07/2019 23:00,0,0,0,15.181,,,,,,,,,,,,,
15/07/2019 22:00,16/07/2019 00:00,0,0,0,14.595,,,,,,,,,,,,,
15/07/2019 23:00,16/07/2019 01:00,0,0,0,13.87,,,,,,,,,,,,,
16/07/2019 00:00,16/07/2019 02:00,0,0,0,13.155,,,,,,,,,,,,,
16/07/2019 01:00,16/07/2019 03:00,0,0,0,12.602,,,,,,,,,,,,,
16/07/2019 02:00,16/07/2019 04:00,0,0,0,12.181,,,,,,,,,,,,,
16/07/2019 03:00,16/07/2019 05:00,0,0,0,11.989,,,,,,,,,,,,,
16/07/2019 04:00,16/07/2019 06:00,0.074,0.056,0.04,13.103,,,,,,,,,,,,,
